time	BIFADO	FAEPRAA2165	1,4-alpha-D-glucan_C36H62O31	4-Amino-5-hydroxymethyl-2-methylpyrimidine_C6H9N3O	5-Dehydro-D-gluconate_C6H10O7	Acetate_C2H4O2	Adenosine_C10H13N5O4	Aerobactin_C22H36N4O13	Ammonium_H3N	Biotin_C10H15N2O3S	Butyrate_C4H8O2	CO2_CO2	Cadmium_Cd	Calcium_Ca	Cellobiose_C12H22O11	Co2+_Co	Cu+_Cu	Cu2+_Cu	Cyanate_CNO	Cys-Gly_C5H10N2O3S	D-Allose_C6H12O6	D-Fructose_C6H12O6	D-Galactose_C6H12O6	D-Glucose_C6H12O6	D-Glucuronate_C6H10O7	D-Glyceraldehyde_C3H6O3	D-Mannose_C6H12O6	D-Xylose_C5H10O5	Decanoate (n-C10:0)_C10H20O2	Dodecanoate (n-C12:0)_C12H24O2	Ethanol_C2H6O	Fe(III)dicitrate_C12H10FeO14	Fe(III)hydoxamate, unloaded_C9H18O6N3	Fe(III)hydroxamate_C9H18O6N3Fe	Fe-enterobactin_C30H27FeN3O15	Fe2+_Fe	Fe3+_Fe	Ferrichrome minus Fe(III)_C27H42N9O12	Ferrichrome_	Folate_C19H19N7O6	Formate_CH2O2	Galactitol_C6H14O6	Glycerol 3-phosphate_C3H9O6P	Glycerol_C3H8O3	Glycerophosphoglycerol_C6H15O8P	Glycerophosphoserine_C6H13NO8P	Glycine_C2H5NO2	Glycolaldehyde_C2H4O2	H+_	H2O_H2O	Hexadecanoate (n-C16:0)_C16H32O2	Hexadecenoate (n-C16:1)_C16H29O2	Hexanoate (n-C6:0)_C6H12O2	Hg2+_Hg	Hydrogen sulfide_H2S	Inulin_29FruGlc	Kestose_C18H32O16	L-Alanine_C3H7NO2	L-Arabinose_C5H10O5	L-Arginine_C6H14N4O2	L-Asparagine_C4H8N2O3	L-Cysteine_C3H7NO2S	L-Glutamate_C5H9NO4	L-Glutamine_C5H10N2O3	L-Isoleucine_C6H13NO2	L-Lactate_C3H5O3	L-Leucine_C6H13NO2	L-Methionine_C5H11NO2S	L-Proline_C5H9NO2	L-Rhamnose_C6H12O5	L-Serine_C3H7NO3	L-Threonine_C4H9NO3	L-Tryptophan_C11H12N2O2	L-Tyrosine_C9H11NO3	L-Valine_C5H11NO2	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_C18H30N5O9	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_C15H25N4O8	Lactose_C12H22O11	Maltohexaose_C36H62O31	Maltopentaose_C30H52O26	Maltose_C12H22O11	Maltotetraose_C24H42O21	Maltotriose_C18H32O16	Melibiose_C12H22O11	Mn2+_	Molybdate_	N-Acetyl-D-glucosamine_C8H15NO6	N-Acetylmuramate_C11H19NO8	Nicotinate_C6H5NO2	Orotate_C5H4N2O4	Panose_C18H32O16	Phosphate_H3O4P	Phosphonate_H3O3P	Propionate (n-C3:0)_C3H5O2	Raffinose_C18H32O16	Salicin_C13H18O7	Sodium_Na	Spermidine_C7H19N3	Stachyose_C24H42O21	Starch_11Glc	Succinate_C4H6O4	Sucrose_C12H22O11	Thiamin_C12H17N4OS	Trehalose_C12H22O11	Uracil_C4H4N2O2	Urea_CH4N2O	Xanthine_C5H4N4O2	Zinc_Zn	aerobactin minus Fe3_C22H33N4O13	alpha-D-Galactose 1-phosphate_C6H13O9P	coprogen unloaded (no Fe(III))_C35H52N6O13	coprogen_C35H52N6O13Fe	ferric 2,3-dihydroxybenzoylserine_C10H10NO6Fe	ferroxamine minus Fe(3)_C25H46N6O8	ferroxamine_	magnesium_Mg	nickel_	octadecanoate (n-C18:0)_C18H36O2	octadecenoate (n-C18:1)_C18H33O2	octanoate (n-C8:0)_C8H16O2	potassium_K	psicoselysine_C12H25N2O7	sn-Glycero-3-phospho-1-inositol_C9H19O11P	sn-Glycero-3-phosphocholine_C8H20NO6P	sn-Glycero-3-phosphoethanolamine_C5H14NO6P	tetradecanoate (n-C14:0)_C14H28O2	tetradecenoate (n-C14:1)_C14H25O2	tungstate_O4W1	Unnamed: 129	Perturbations
0.016613610543447843	0.0005087268811997098	0.0004648102991298666	0.0	0.0	0.0	0.2800947852994829	0.0	0.0	3.999996092688687	0.0	9.47043670996197e-05	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04983880061992295	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.6952424667783545e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999903167659464	0.00020717937455480814	0.0	0.0	0.0	0.0	0.0	0.0	1.6596908302484615e-09	0.00046689273329283027	1.000062431775475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499986154712208	0.0	0.0	0.29999999999999993	3.99999946037322	0.0	0.39998048892630245	0.0	0.05	3.9999976194669222	0.5000002382582361	0.0	0.0	1.3499952287256696	0.29999487587983753	0.2999998765930441	0.2999997006013506	3.999998425154351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999865770932087	0.0	0.0	3.9999977382402063	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	1.5198896013367403e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		START
0.032036813205949866	0.0005122051246071036	0.00046683463228093015	0.0	0.0	0.0	0.2801834898769447	0.0	0.0	3.9999924640144497	0.0	0.00018300552991531755	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.0496883065135285	0.0	0.0	0.0	0.0	0.0	0.0	4.0	7.149148954348441e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999812882400925	0.0004005109953232541	0.0	0.0	0.0	0.0	0.0	0.0	3.210987389944442e-09	0.0009027787812919554	1.0001206137097736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499973245539707	0.0	0.0	0.29999999999999993	3.9999989564472593	0.0	0.3999622579549222	0.0	0.05	3.999995396425993	0.5000004617242426	0.0	0.0	1.3499907701417226	0.2999900935514141	0.2999997615299479	0.29999942144580904	3.9999969531617396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999740422238085	0.0	0.0	3.999995626114712	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	2.940515338793162e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.0503168576898026	0.000516356846269201	0.00046924475877713407	0.0	0.0	0.0	0.280289505352702	0.0	0.0	3.9999881616775457	0.0	0.0002881349509475876	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04950889173050694	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00011271821436907391	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.000199997053907592	0.000630885540631292	0.0	0.0	0.0	0.0	0.0	0.0	5.0626552512380384e-09	0.0014224293635568645	1.0001898483694418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499957876163038	0.0	0.0	0.29999999999999993	3.999998355513205	0.0	0.3999405041964065	0.0	0.05	3.9999927454393376	0.5000007294074196	0.0	0.0	1.3499854495916457	0.2999843940470489	0.2999996245383579	0.29999908908936523	3.9999951961531326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039995909433370385	0.0	0.0	3.9999931073952304	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	4.6362111131008754e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.06526883891257923	0.0005197778786661712	0.00047122540689821415	0.0	0.0	0.0	0.2803769788411913	0.0	0.0	3.999984641418196	0.0	0.00037453057813386655	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04936124152265412	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00014668917213748645	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999617053852997	0.0008203787248434885	0.0	0.0	0.0	0.0	0.0	0.0	6.588435700285197e-09	0.0018500778725512124	1.0002467150196996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.949994524556997	0.0	0.0	0.29999999999999993	3.999997860827303	0.0	0.39992258521882423	0.0	0.05	3.9999905631604085	0.5000009507944827	0.0	0.0	1.3499810665853882	0.29997970520747125	0.29999951195831864	0.2999988159579894	3.9999937483722228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039994678930548375	0.0	0.0	3.9999910339979743	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	6.033470046008586e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.08275159936962474	0.0005238047197100239	0.00047355117214796673	0.0	0.0	0.0	0.2804800658334735	0.0	0.0	3.9999805241557467	0.0	0.00047598017198239494	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04918764437343766	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00018667582855207759	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999951332472286	0.0010430716136977608	0.0	0.0	0.0	0.0	0.0	0.0	8.384406805841705e-09	0.002352877818821215	1.000313457877783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499930414164973	0.0	0.0	0.29999999999999993	3.9999972790556177	0.0	0.3999014996485018	0.0	0.05	3.9999879967074654	0.5000012122498324	0.0	0.0	1.3499759086341823	0.29997419407768217	0.29999937976182184	0.2999984952349614	3.9999920442130934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999323180683468	0.0	0.0	3.9999885955945182	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	7.678160585889401e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.0978025784310106	0.000527297570062316	0.0004755630464993389	0.0	0.0	0.0	0.28056960284416266	0.0	0.0	3.999976978562373	0.0	0.0005637378834894839	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049037261840024396	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0002213599408434977	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999942359512679	0.0012358865669658253	0.0	0.0	0.0	0.0	0.0	0.0	9.942218062962406e-09	0.0027884395659897253	1.000371161235314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499917584442233	0.0	0.0	0.29999999999999993	3.9999967749329293	0.0	0.39988321658246817	0.0	0.05	3.999985772798684	0.5000014398758438	0.0	0.0	1.349971435849506	0.29996942158345125	0.2999992654068838	0.2999982177974883	3.9999905660388237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999197783054719	0.0	0.0	3.9999864826444735	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	9.104752266334258e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.11389269663157375	0.0005310553021552483	0.00047772253288882213	0.0	0.0	0.0	0.2806660387501607	0.0	0.0	3.999973187350523	0.0	0.000657934413925134	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04887565092033843	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00025867433703193217	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999327282033827	0.0014430093736662417	0.0	0.0	0.0	0.0	0.0	0.0	1.1618166576408561e-08	0.00325652247438159	1.0004330695047194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499903813397527	0.0	0.0	0.29999999999999993	3.9999962330340613	0.0	0.3998635528015816	0.0	0.05	3.9999833822424167	0.5000016855262085	0.0	0.0	1.3499666249395799	0.2999642942438775	0.29999914266167743	0.29999792000431524	3.999988975766602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039990629888176895	0.0	0.0	3.999984211361579	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	0.00010639530112628225	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.12996719093289852	0.0005348369092556668	0.00047989000035661314	0.0	0.0	0.0	0.28076321330471693	0.0	0.0	3.9999693989732426	0.0	0.0007524790780139499	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.048713216803804804	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0002962258127849299	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999230612984762	0.0016510843551630647	0.0	0.0	0.0	0.0	0.0	0.0	1.3304763343193499e-08	0.003726989339357823	1.0004951731613587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499889991457485	0.0	0.0	0.29999999999999993	3.9999956882178127	0.0	0.3998437707850823	0.0	0.05	3.999980978816291	0.50000193361947	0.0	0.0	1.349961784701764	0.29995914251958894	0.2999990194628266	0.29999762111055145	3.999987375390477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039989274688990257	0.0	0.0	3.9999819278509503	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	0.00012184059274785995	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.1450857583000699	0.0005384175236873411	0.0004819372985000158	0.0	0.0	0.0	0.2808553320421717	0.0	0.0	3.9999658352537586	0.0	0.0008417819709680621	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04855959232571833	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00033178142510567306	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999913930348757	0.0018477852190549944	0.0	0.0	0.0	0.0	0.0	0.0	1.49017173797186e-08	0.004171940090707039	1.0005538046479991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499876935837225	0.0	0.0	0.29999999999999993	3.9999951728135796	0.0	0.39982504598355323	0.0	0.05	3.9999787051396107	0.5000021692901834	0.0	0.0	1.3499572027950653	0.2999542717013588	0.29999890309440014	0.29999733878813745	3.9999858600744487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039987992650505655	0.0	0.0	3.9999797676161037	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	0.0001364649660931286	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.16287168808970245	0.0005426590990586753	0.0004843564515522023	0.0	0.0	0.0	0.28096458844482297	0.0	0.0	3.9999616421400255	0.0	0.0009473051292609538	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.048377824795558695	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00037390040004983054	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999903140926144	0.002080411526782708	0.0	0.0	0.0	0.0	0.0	0.0	1.6793459995331814e-08	0.004698402727485068	1.000623050002562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499861508898212	0.0	0.0	0.29999999999999993	3.9999945628240705	0.0	0.39980287177001134	0.0	0.05	3.999976014205328	0.500002449396494	0.0	0.0	1.3499517764033482	0.29994851041438797	0.29999876558974065	0.29999700518693156	3.9999840650397513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039986475336570786	0.0	0.0	3.9999772109421237	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	0.00015378891509298934	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
