time	BIFADO	FAEPRAA2165	1,4-alpha-D-glucan_C36H62O31	4-Amino-5-hydroxymethyl-2-methylpyrimidine_C6H9N3O	5-Dehydro-D-gluconate_C6H10O7	Acetate_C2H4O2	Adenosine_C10H13N5O4	Aerobactin_C22H36N4O13	Ammonium_H3N	Biotin_C10H15N2O3S	Butyrate_C4H8O2	CO2_CO2	Cadmium_Cd	Calcium_Ca	Cellobiose_C12H22O11	Co2+_Co	Cu+_Cu	Cu2+_Cu	Cyanate_CNO	Cys-Gly_C5H10N2O3S	D-Allose_C6H12O6	D-Fructose_C6H12O6	D-Galactose_C6H12O6	D-Glucose_C6H12O6	D-Glucuronate_C6H10O7	D-Glyceraldehyde_C3H6O3	D-Mannose_C6H12O6	D-Xylose_C5H10O5	Decanoate (n-C10:0)_C10H20O2	Dodecanoate (n-C12:0)_C12H24O2	Ethanol_C2H6O	Fe(III)dicitrate_C12H10FeO14	Fe(III)hydoxamate, unloaded_C9H18O6N3	Fe(III)hydroxamate_C9H18O6N3Fe	Fe-enterobactin_C30H27FeN3O15	Fe2+_Fe	Fe3+_Fe	Ferrichrome minus Fe(III)_C27H42N9O12	Ferrichrome_	Folate_C19H19N7O6	Formate_CH2O2	Galactitol_C6H14O6	Glycerol 3-phosphate_C3H9O6P	Glycerol_C3H8O3	Glycerophosphoglycerol_C6H15O8P	Glycerophosphoserine_C6H13NO8P	Glycine_C2H5NO2	Glycolaldehyde_C2H4O2	H+_	H2O_H2O	Hexadecanoate (n-C16:0)_C16H32O2	Hexadecenoate (n-C16:1)_C16H29O2	Hexanoate (n-C6:0)_C6H12O2	Hg2+_Hg	Hydrogen sulfide_H2S	Inulin_29FruGlc	Kestose_C18H32O16	L-Alanine_C3H7NO2	L-Arabinose_C5H10O5	L-Arginine_C6H14N4O2	L-Asparagine_C4H8N2O3	L-Cysteine_C3H7NO2S	L-Glutamate_C5H9NO4	L-Glutamine_C5H10N2O3	L-Isoleucine_C6H13NO2	L-Lactate_C3H5O3	L-Leucine_C6H13NO2	L-Methionine_C5H11NO2S	L-Proline_C5H9NO2	L-Rhamnose_C6H12O5	L-Serine_C3H7NO3	L-Threonine_C4H9NO3	L-Tryptophan_C11H12N2O2	L-Tyrosine_C9H11NO3	L-Valine_C5H11NO2	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_C18H30N5O9	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_C15H25N4O8	Lactose_C12H22O11	Maltohexaose_C36H62O31	Maltopentaose_C30H52O26	Maltose_C12H22O11	Maltotetraose_C24H42O21	Maltotriose_C18H32O16	Melibiose_C12H22O11	Mn2+_	Molybdate_	N-Acetyl-D-glucosamine_C8H15NO6	N-Acetylmuramate_C11H19NO8	Nicotinate_C6H5NO2	Orotate_C5H4N2O4	Panose_C18H32O16	Phosphate_H3O4P	Phosphonate_H3O3P	Propionate (n-C3:0)_C3H5O2	Raffinose_C18H32O16	Salicin_C13H18O7	Sodium_Na	Spermidine_C7H19N3	Stachyose_C24H42O21	Starch_11Glc	Succinate_C4H6O4	Sucrose_C12H22O11	Thiamin_C12H17N4OS	Trehalose_C12H22O11	Uracil_C4H4N2O2	Urea_CH4N2O	Xanthine_C5H4N4O2	Zinc_Zn	aerobactin minus Fe3_C22H33N4O13	alpha-D-Galactose 1-phosphate_C6H13O9P	coprogen unloaded (no Fe(III))_C35H52N6O13	coprogen_C35H52N6O13Fe	ferric 2,3-dihydroxybenzoylserine_C10H10NO6Fe	ferroxamine minus Fe(3)_C25H46N6O8	ferroxamine_	magnesium_Mg	nickel_	octadecanoate (n-C18:0)_C18H36O2	octadecenoate (n-C18:1)_C18H33O2	octanoate (n-C8:0)_C8H16O2	potassium_K	psicoselysine_C12H25N2O7	sn-Glycero-3-phospho-1-inositol_C9H19O11P	sn-Glycero-3-phosphocholine_C8H20NO6P	sn-Glycero-3-phosphoethanolamine_C5H14NO6P	tetradecanoate (n-C14:0)_C14H28O2	tetradecenoate (n-C14:1)_C14H25O2	tungstate_O4W1	Unnamed: 129	Perturbations
0.016184849078420948	0.0003666932735726902	0.0004013975665117878	0.0	0.0	0.0	0.28005993554464936	0.0	0.0	3.999995839765036	0.0	7.967543083742182e-05	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049876088818815306	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.594912820272875e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999918534290573	0.0001646271892158004	0.0	0.0	0.0	0.0	0.0	0.0	1.1654859056801885e-09	0.0003589088556031447	1.0000542558634073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499988351864819	0.0	0.0	0.29999999999999993	3.9999995934047177	0.0	0.3999859462557482	0.0	0.05	3.9999982063278656	0.5000001209022157	0.0	0.0	1.3499965843032706	0.29999597068857115	0.2999998961768852	0.2999997481138714	3.999998894094987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039998988617543973	0.0	0.0	3.9999982958205615	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	1.0673131864460956e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		START
0.03205132473220927	0.0003692723954048909	0.0004031959366305283	0.0	0.0	0.0	0.28011918603451014	0.0	0.0	3.9999917544046517	0.0	0.00015812011400351562	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04975394939485697	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.155988796018622e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999838326983281	0.00032682897212888817	0.0	0.0	0.0	0.0	0.0	0.0	2.315774242840557e-09	0.000712685595582956	1.0001076525878039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499976883658572	0.0	0.0	0.29999999999999993	3.999999192514005	0.0	0.3999720809007359	0.0	0.05	3.999996437821117	0.5000002409037541	0.0	0.0	1.349993214095064	0.29999200019451056	0.2999997939575277	0.2999995001186321	3.9999978026106278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999799142487755	0.0	0.0	3.999996615550919	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	2.1207089456594227e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.050376974037462365	0.00037227309091348844	0.0004052827353196853	0.0	0.0	0.0	0.2801882426512967	0.0	0.0	3.9999870271894125	0.0	0.0002491460159001768	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04961204156579899	0.0	0.0	0.0	0.0	0.0	0.0	4.0	8.135688739483406e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999745255761743	0.0005151933654124064	0.0	0.0	0.0	0.0	0.0	0.0	3.654084439673708e-09	0.0011237212287759791	1.0001695867388942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499963576143331	0.0	0.0	0.29999999999999993	3.999998726601286	0.0	0.3999559556171716	0.0	0.05	3.9999943824734614	0.5000003813696953	0.0	0.0	1.3499892941977227	0.2999873885863434	0.29999967534389016	0.2999992123490929	3.999996532716288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039996832493699284	0.0	0.0	3.999994662751883	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	3.346288863592164e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.0656646547350732	0.0003747950480560484	0.000407031878687683	0.0	0.0	0.0	0.2802463854246314	0.0	0.0	3.999983076317228	0.0	0.0003254434342596091	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049492941590117134	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00010640000001181161	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999667243967529	0.0006732063114193212	0.0	0.0	0.0	0.0	0.0	0.0	4.778877325254342e-09	0.0014686937419997903	1.000221476889885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499952421856073	0.0	0.0	0.29999999999999993	3.9999983354539004	0.0	0.3999424085134895	0.0	0.05	3.999992656948855	0.5000005001511725	0.0	0.0	1.3499860007095499	0.2999835194659955	0.29999957592258114	0.2999989711422224	3.9999954654240257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039995859537002987	0.0	0.0	3.9999930233198486	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	4.376336737144386e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.08243285812190106	0.0003775797089036598	0.00040895857642050693	0.0	0.0	0.0	0.28031068672116993	0.0	0.0	3.999978735698804	0.0	0.0004094857521524671	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049361600265116594	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0001340517685648783	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999958131324864	0.0008473843148060676	0.0	0.0	0.0	0.0	0.0	0.0	6.020836063287819e-09	0.0018491230327661414	1.0002786119532086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499940135304628	0.0	0.0	0.29999999999999993	3.9999979039876807	0.0	0.3999274556796132	0.0	0.05	3.999990753559989	0.5000006320201034	0.0	0.0	1.349982365152936	0.29997925394687275	0.299999466409082	0.2999987054506051	3.999994286955555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999478628951836	0.0	0.0	3.9999912148978383	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	5.5136811972230116e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.09738390798933837	0.00038008075823314265	0.00041068448469957743	0.0	0.0	0.0	0.28036853912230253	0.0	0.0	3.99997485855082	0.0	0.00048476965879358275	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049243797517062364	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0001588872659497683	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999504337739403	0.0010035336637203914	0.0	0.0	0.0	0.0	0.0	0.0	7.136304064236024e-09	0.0021903376953427748	1.0003297706773253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499929129187533	0.0	0.0	0.29999999999999993	3.999997516882902	0.0	0.39991403108102125	0.0	0.05	3.9999890458691154	0.5000007511592829	0.0	0.0	1.3499791008536381	0.29997542936957916	0.2999993683084554	0.2999984674478534	3.9999932285114785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999382338857515	0.0	0.0	3.999989592409749	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	6.535189651909871e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.11455930821581115	0.00038297245031803116	0.0004126753212286624	0.0	0.0	0.0	0.28043552948118705	0.0	0.0	3.9999703976093723	0.0	0.0005716097030826556	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049107759727025316	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00018760185800741674	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999415546430202	0.001183777855193505	0.0	0.0	0.0	0.0	0.0	0.0	8.425998734094964e-09	0.0025843697697048727	1.0003887597886323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499916433622986	0.0	0.0	0.29999999999999993	3.9999970697409326	0.0	0.39989851509462715	0.0	0.05	3.999987073327555	0.5000008896207817	0.0	0.0	1.349975327700575	0.2999710140543917	0.2999992551493071	0.299998192911496	3.9999920047473876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039992711148556883	0.0	0.0	3.9999877182853187	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	7.716249088940424e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.12817576417133156	0.00038528104023429085	0.00041426069217836476	0.0	0.0	0.0	0.2804890995869601	0.0	0.0	3.9999668550555643	0.0	0.0006407633887195229	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04899929616552104	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00021052622745194562	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999934483888584	0.0013274215544001719	0.0	0.0	0.0	0.0	0.0	0.0	9.455629836745818e-09	0.0028985331699160183	1.0004357152981649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499906323712439	0.0	0.0	0.29999999999999993	3.9999967131319965	0.0	0.3998861325573242	0.0	0.05	3.9999855001673654	0.5000010007795369	0.0	0.0	1.349972316261199	0.2999674948119976	0.2999991650368224	0.299997974288842	3.999991027752135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039991824104271614	0.0	0.0	3.9999862236156978	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	8.659150970188779e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.14607190399428904	0.00038833642612569254	0.0004163536255124514	0.0	0.0	0.0	0.2805601147721097	0.0	0.0	3.999962191315483	0.0	0.0007320568830727181	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.048855933589063066	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00024086630408347152	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999251494059143	0.0015171971070537394	0.0	0.0	0.0	0.0	0.0	0.0	1.0818331944309557e-08	0.003313780881161049	1.0004976780510515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499892977076568	0.0	0.0	0.29999999999999993	3.999996241648922	0.0	0.39986975061178964	0.0	0.05	3.9999834202463984	0.500001148708495	0.0	0.0	1.349968331804027	0.29996284468492823	0.2999990460744917	0.29999768567333523	3.9999897347128255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999065131715205	0.0	0.0	3.9999842474694027	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	9.907068187816431e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.16233006807518946	0.00039113242217598003	0.00041826384191622005	0.0	0.0	0.0	0.2806252115463295	0.0	0.0	3.999957947128089	0.0	0.0008153802874213465	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04872492054782937	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0002686306315505494	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999166298407536	0.0016905423141857362	0.0	0.0	0.0	0.0	0.0	0.0	1.2065346182736485e-08	0.0036932580816114455	1.000554206746819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499880795626562	0.0	0.0	0.29999999999999993	3.999995810653986	0.0	0.3998547653046544	0.0	0.05	3.9999815189365675	0.5000012848528264	0.0	0.0	1.34996468669771	0.2999585965221099	0.29999893749779133	0.29999742225449316	3.999988551447297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003998957924195502	0.0	0.0	3.9999824410226963	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	0.00011049042306827627	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
