time	BIFADO	FAEPRAA2165	1,4-alpha-D-glucan_C36H62O31	4-Amino-5-hydroxymethyl-2-methylpyrimidine_C6H9N3O	5-Dehydro-D-gluconate_C6H10O7	Acetate_C2H4O2	Adenosine_C10H13N5O4	Aerobactin_C22H36N4O13	Ammonium_H3N	Biotin_C10H15N2O3S	Butyrate_C4H8O2	CO2_CO2	Cadmium_Cd	Calcium_Ca	Cellobiose_C12H22O11	Co2+_Co	Cu+_Cu	Cu2+_Cu	Cyanate_CNO	Cys-Gly_C5H10N2O3S	D-Allose_C6H12O6	D-Fructose_C6H12O6	D-Galactose_C6H12O6	D-Glucose_C6H12O6	D-Glucuronate_C6H10O7	D-Glyceraldehyde_C3H6O3	D-Mannose_C6H12O6	D-Xylose_C5H10O5	Decanoate (n-C10:0)_C10H20O2	Dodecanoate (n-C12:0)_C12H24O2	Ethanol_C2H6O	Fe(III)dicitrate_C12H10FeO14	Fe(III)hydoxamate, unloaded_C9H18O6N3	Fe(III)hydroxamate_C9H18O6N3Fe	Fe-enterobactin_C30H27FeN3O15	Fe2+_Fe	Fe3+_Fe	Ferrichrome minus Fe(III)_C27H42N9O12	Ferrichrome_	Folate_C19H19N7O6	Formate_CH2O2	Galactitol_C6H14O6	Glycerol 3-phosphate_C3H9O6P	Glycerol_C3H8O3	Glycerophosphoglycerol_C6H15O8P	Glycerophosphoserine_C6H13NO8P	Glycine_C2H5NO2	Glycolaldehyde_C2H4O2	H+_	H2O_H2O	Hexadecanoate (n-C16:0)_C16H32O2	Hexadecenoate (n-C16:1)_C16H29O2	Hexanoate (n-C6:0)_C6H12O2	Hg2+_Hg	Hydrogen sulfide_H2S	Inulin_29FruGlc	Kestose_C18H32O16	L-Alanine_C3H7NO2	L-Arabinose_C5H10O5	L-Arginine_C6H14N4O2	L-Asparagine_C4H8N2O3	L-Cysteine_C3H7NO2S	L-Glutamate_C5H9NO4	L-Glutamine_C5H10N2O3	L-Isoleucine_C6H13NO2	L-Lactate_C3H5O3	L-Leucine_C6H13NO2	L-Methionine_C5H11NO2S	L-Proline_C5H9NO2	L-Rhamnose_C6H12O5	L-Serine_C3H7NO3	L-Threonine_C4H9NO3	L-Tryptophan_C11H12N2O2	L-Tyrosine_C9H11NO3	L-Valine_C5H11NO2	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate-D-alanine_C18H30N5O9	L-alanine-D-glutamate-meso-2,6-diaminoheptanedioate_C15H25N4O8	Lactose_C12H22O11	Maltohexaose_C36H62O31	Maltopentaose_C30H52O26	Maltose_C12H22O11	Maltotetraose_C24H42O21	Maltotriose_C18H32O16	Melibiose_C12H22O11	Mn2+_	Molybdate_	N-Acetyl-D-glucosamine_C8H15NO6	N-Acetylmuramate_C11H19NO8	Nicotinate_C6H5NO2	Orotate_C5H4N2O4	Panose_C18H32O16	Phosphate_H3O4P	Phosphonate_H3O3P	Propionate (n-C3:0)_C3H5O2	Raffinose_C18H32O16	Salicin_C13H18O7	Sodium_Na	Spermidine_C7H19N3	Stachyose_C24H42O21	Starch_11Glc	Succinate_C4H6O4	Sucrose_C12H22O11	Thiamin_C12H17N4OS	Trehalose_C12H22O11	Uracil_C4H4N2O2	Urea_CH4N2O	Xanthine_C5H4N4O2	Zinc_Zn	aerobactin minus Fe3_C22H33N4O13	alpha-D-Galactose 1-phosphate_C6H13O9P	coprogen unloaded (no Fe(III))_C35H52N6O13	coprogen_C35H52N6O13Fe	ferric 2,3-dihydroxybenzoylserine_C10H10NO6Fe	ferroxamine minus Fe(3)_C25H46N6O8	ferroxamine_	magnesium_Mg	nickel_	octadecanoate (n-C18:0)_C18H36O2	octadecenoate (n-C18:1)_C18H33O2	octanoate (n-C8:0)_C8H16O2	potassium_K	psicoselysine_C12H25N2O7	sn-Glycero-3-phospho-1-inositol_C9H19O11P	sn-Glycero-3-phosphocholine_C8H20NO6P	sn-Glycero-3-phosphoethanolamine_C5H14NO6P	tetradecanoate (n-C14:0)_C14H28O2	tetradecenoate (n-C14:1)_C14H25O2	tungstate_O4W1	Unnamed: 129	Perturbations
0.016363427029059286	0.000315182076492489	0.0004559930395245773	0.0	0.0	0.0	0.28004087796683547	0.0	0.0	3.999993989693069	0.0	9.150837376430312e-05	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049874210550314976	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.2548989938170843e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999906435465625	0.00017542154960883112	0.0	0.0	0.0	0.0	0.0	0.0	1.0127712096893844e-09	0.00036437470587227875	1.000064757759614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.949998662194987	0.0	0.0	0.29999999999999993	3.9999995999193088	0.0	0.39998719169197444	0.0	0.05	3.9999982350666174	0.500000026579026	0.0	0.0	1.3499969216748273	0.2999957698199207	0.2999998807576651	0.29999971070517284	3.999999039002744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039999004822217774	0.0	0.0	3.999998323125438	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	9.27462152640614e-06	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		START
0.0325782873706644	0.00031744770893950855	0.00045808095089407234	0.0	0.0	0.0	0.28008177692228536	0.0	0.0	3.999988017355555	0.0	0.00018258281064030885	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04974889062834493	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.504679038127978e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999981331461854	0.00035011616724520513	0.0	0.0	0.0	0.0	0.0	0.0	2.0232432810590744e-09	0.000727389108102856	1.000129189654516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499973307339068	0.0	0.0	0.29999999999999993	3.9999992012217653	0.0	0.39997441851394167	0.0	0.05	3.9999964762349145	0.5000000538947555	0.0	0.0	1.3499938514569738	0.29999155664486754	0.2999997620807829	0.29999942278219494	3.999998080187092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999801308493638	0.0	0.0	3.9999966520481194	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	1.8528188309600778e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.048404167295401535	0.00031967420785617345	0.0004601277084247178	0.0	0.0	0.0	0.28012208113168746	0.0	0.0	3.999982172052641	0.0	0.00027186212213251026	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04962591588979001	0.0	0.0	0.0	0.0	0.0	0.0	4.0	6.715599365466105e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999722029232674	0.0005214707064885512	0.0	0.0	0.0	0.0	0.0	0.0	3.016261797890576e-09	0.0010836099966580028	1.0001923330828886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499960255166298	0.0	0.0	0.29999999999999993	3.999998809876941	0.0	0.3999618719044358	0.0	0.05	3.9999947498393094	0.5000000815210067	0.0	0.0	1.3499908353684198	0.29998742350795404	0.2999996457430848	0.29999914053433147	3.9999971379327515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999703963711767	0.0	0.0	3.999995011788544	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	2.7621921251663766e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.06471825872178984	0.00032198560682567516	0.00046224710192980443	0.0	0.0	0.0	0.2801640409213294	0.0	0.0	3.9999761292371945	0.0	0.0003643098058869763	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04949844385620072	0.0	0.0	0.0	0.0	0.0	0.0	4.0	9.010825708497436e-05	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999627504282353	0.0006990163426537669	0.0	0.0	0.0	0.0	0.0	0.0	4.047145738287305e-09	0.0014528579669534569	1.0002576976739068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499946739793915	0.0	0.0	0.29999999999999993	3.9999984041049657	0.0	0.39994885318752466	0.0	0.05	3.9999929597991493	0.5000001110322465	0.0	0.0	1.3499877054389973	0.2999831404901664	0.299999525276758	0.2999988482699672	3.999996159748706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999603030259196	0.0	0.0	3.9999933110598684	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	3.706241313507964e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.08036791517100046	0.0003242179034812273	0.0004642889611385511	0.0	0.0	0.0	0.2802046745107685	0.0	0.0	3.999970316691008	0.0	0.0004533754531810265	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04937551174316279	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00011227503208526057	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999536437361642	0.0008701687733346677	0.0	0.0	0.0	0.0	0.0	0.0	5.042750046662522e-09	0.0018089549446384603	1.000320652760749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499933718857745	0.0	0.0	0.29999999999999993	3.9999980126777714	0.0	0.39993628584617685	0.0	0.05	3.9999912330401806	0.5000001403024821	0.0	0.0	1.3499846837038427	0.2999790111898314	0.29999940921748053	0.29999856669758235	3.999995215040762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039995056649886083	0.0	0.0	3.9999916704550595	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	4.6179825895135795e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.09653364147577298	0.00032654035259422525	0.00046640779174953286	0.0	0.0	0.0	0.2802470695765678	0.0	0.0	3.9999642951553525	0.0	0.0005457985835639407	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.049247809720684196	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0001353370237830933	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.0001999944193751639	0.0010478852869002008	0.0	0.0	0.0	0.0	0.0	0.0	6.078562351058596e-09	0.0021788686650448317	1.000385960966035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499920207074939	0.0	0.0	0.29999999999999993	3.999997605945375	0.0	0.39992321737487563	0.0	0.05	3.9999894387631714	0.500000171598646	0.0	0.0	1.3499815411191205	0.2999747229620126	0.29999928878314863	0.29999827451084105	3.999994232180297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039994044926364944	0.0	0.0	3.999989965700926	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	5.5665450095111365e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.11201242165784506	0.00032877871952068045	0.0004684450767507783	0.0	0.0	0.0	0.2802880358648244	0.0	0.0	3.999958514305239	0.0	0.0006346647044899651	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.04912490257014521	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00015756407676165247	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999351074605331	0.0012188612476133824	0.0	0.0	0.0	0.0	0.0	0.0	7.076874000256637e-09	0.0025348928994666873	1.0004487379782423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499907215308484	0.0	0.0	0.29999999999999993	3.9999972143811715	0.0	0.3999106276800389	0.0	0.05	3.9999877113997924	0.5000002025049378	0.0	0.0	1.3499785133523052	0.2999705968873135	0.29999917298386913	0.29999799356923934	3.9999932849034137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039993070932855835	0.0	0.0	3.9999883245218624	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	6.480765578098773e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.1301674811067093	0.00033142363501339046	0.00047084593618933966	0.0	0.0	0.0	0.2803365843268328	0.0	0.0	3.999951713760737	0.0	0.0007393898976088159	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.048979901020492	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0001838281696078482	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999243996274372	0.0014204821372765552	0.0	0.0	0.0	0.0	0.0	0.0	8.256506310004067e-09	0.002954917538835327	1.0005226944748895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499891905027847	0.0	0.0	0.29999999999999993	3.999996752289103	0.0	0.3998957588843863	0.0	0.05	3.9999856729067207	0.5000002400163533	0.0	0.0	1.349974937052721	0.2999657306143672	0.29999903651901866	0.2999976624907229	3.999992165575177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.0003999192150532649	0.0	0.0	3.999986387736475	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	7.561033570371498e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.14832082863471835	0.0003340897815517559	0.0004732589914037959	0.0	0.0	0.0	0.280385677763109	0.0	0.0	3.9999448918206153	0.0	0.0008446470689706761	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.0488339865611346	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.00021030308739565688	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999136374011808	0.0016232729308160235	0.0	0.0	0.0	0.0	0.0	0.0	9.445607666113904e-09	0.003377586290271007	1.000597000570166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.949987651697474	0.0	0.0	0.29999999999999993	3.9999962871358057	0.0	0.39988077899522617	0.0	0.05	3.999983620909213	0.5000002789164898	0.0	0.0	1.3499713335728056	0.2999608353796257	0.29999889936096025	0.2999973297304088	3.999991037261962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.000399907644631672	0.0	0.0	3.9999844381204372	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	8.649973000021895e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
0.16117952313232162	0.0003359906477600906	0.00047497536325877824	0.0	0.0	0.0	0.2804207684642017	0.0	0.0	3.999940047018523	0.0	0.0009195149979671779	16.000000000000004	0.0	0.68	0.0	0.0008000000000000001	0.0	1.8	0.0	0.0	0.0	0.0	0.0487300984758685	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0002291787477793263	0.0	0.0	0.0	0.0	1.8224000000000005	0.0916117952	0.0	0.0	0.00019999059823827079	0.0017675987709626659	0.0	0.0	0.0	0.0	0.0	0.0	1.0293393995030307e-08	0.003678517548026217	1.0006498384695528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9499865571671424	0.0	0.0	0.29999999999999993	3.999995955869144	0.0	0.39987010360201236	0.0	0.05	3.9999821595450347	0.5000003072732719	0.0	0.0	1.3499687652956025	0.29995735103397325	0.29999880180238403	0.29999709304273003	3.999990232815383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	4.0	0.0	0.00039989940456336366	0.0	0.0	3.999983049668928	0.0	0.0	0.0	0.0	26.4	4.0	0.0	0.0	9.426347492181133e-05	0.0	0.00020000000000000004	0.0	0.0	0.0	4.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.8	4.0	0.0	0.0	0.0	4.0	0.0	0.0		FALSE
